"Contact rate","Probability of 
infection","Rate of 
recovery","Rate of 
re-infection","Population size","Neighbourhood"
2.58913317180854,0.263565657763185,0.190000670319228,0.0556476931276269,3000,"four-neighbours"
2.55298863448238,0.314707687773674,0.236479092293159,0.0473251171359035,3000,"four-neighbours"
2.62396906868853,0.274051379085939,0.191108055950485,0.0551648778805119,3000,"four-neighbours"
2.56253560449995,0.296285836294157,0.210583483663799,0.0477054561427703,3000,"four-neighbours"
2.27083932434238,0.199394351819605,0.358815083391376,0,3000,"no-neighbours"
2.31691211199258,0.139859525075792,0.258942542344481,0,3000,"no-neighbours"
2.86153853808056,0.0483345286751047,0.14792205504851,0.393169627469403,3000,"no-neighbours"
2.2776813084449,0.10532990731308,0.210020190718158,0,3000,"no-neighbours"
2.30041122088613,0.244578085844255,0.445188681096894,0,3000,"no-neighbours"
2.18848700313991,0,0.00285265520882713,0.0591977816476336,3000,"no-neighbours"
2.16215575883471,0.509482364057741,1,0.0201611271829295,3000,"no-neighbours"
2.16809367344247,0.312178611941509,0.541566007695841,0,3000,"no-neighbours"
2.30788983509969,0,0.00713274640528245,0.0181340490168244,3000,"no-neighbours"
2.3625009748903,0.331346025968201,0.588954653808204,0.0143925011453901,3000,"no-neighbours"
2.77529431090528,0.426196423495244,0.191943586267026,0,4000,"eight-neighbours"
3.43264464964896,0.446898467305297,0.193151310533173,0,4000,"eight-neighbours"
2.75480970682065,0.404731629249995,0.190597374919931,0,4000,"eight-neighbours"
2.76101646107053,0.409803476416553,0.189183447821339,0,4000,"eight-neighbours"
3.38182636997167,0.369933100511408,0.190094002602384,0,4000,"eight-neighbours"
2.77405432041735,0.413918465015758,0.18708534317523,0,4000,"eight-neighbours"
2.84551441611344,0.42474887335737,0.189441186761905,0,4000,"eight-neighbours"
2.80315924799357,0.445966040475861,0.192574021422207,0,4000,"eight-neighbours"
2.84949483601974,0.452244355831675,0.195239502047476,0,4000,"eight-neighbours"
3.40600172135186,0.381760621808311,0.193566410723892,0,4000,"eight-neighbours"
2.58929792515564,0.433496858613672,0.27274973205963,0.0299854045881113,4000,"four-neighbours"
2.61509549060573,0.298201287288268,0.183180868122265,0,4000,"four-neighbours"
2.64192321674201,0.326731404207716,0.184170292622226,0,4000,"four-neighbours"
2.68134272935076,0.306364224930714,0.184028297793994,0,4000,"four-neighbours"
2.63606187609843,0.311878417021468,0.182305470313605,0,4000,"four-neighbours"
2.58498492761932,0.27800681014661,0.183277596718363,0,4000,"four-neighbours"
2.62920768831031,0.267006161260071,0.182863694625838,0,4000,"four-neighbours"
2.70944139076493,0.337007728285477,0.185494674778787,0,4000,"four-neighbours"
2.62728008491428,0.366586964957812,0.294768154558506,0.0437678383132511,4000,"four-neighbours"
2.63013829654044,0.309359509678916,0.181575265262262,0,4000,"four-neighbours"
1,0,1,0,4000,"no-neighbours"
1,0,1,0,4000,"no-neighbours"
1,0,1,0,4000,"no-neighbours"
1,0,1,0,4000,"no-neighbours"
1,0,1,0,4000,"no-neighbours"
1,0,1,0,4000,"no-neighbours"
1,0,1,0,4000,"no-neighbours"
1,0,1,0,4000,"no-neighbours"
1,0,1,0,4000,"no-neighbours"
1,0,1,0,4000,"no-neighbours"
2.45785045676799,0.244931259592503,0.438024050731659,0.183159099349178,500,"eight-neighbours"
2.35614374580111,0.122374726270171,0.187591850443444,0.0389927058281847,500,"eight-neighbours"
2.51538062784352,0.242867228881802,0.338926180218712,0.0488024847506906,500,"eight-neighbours"
2.44313294211541,0.0805598093845919,0.107660802966845,0.00194121650832083,500,"eight-neighbours"
2.39477034114867,0.238215028488669,0.379696033469798,0.0736322621463318,500,"eight-neighbours"
2.6145242724608,0.248561555284022,0.383419681510822,0.0661079067860023,500,"eight-neighbours"
2.42354733964158,0.117447222646016,0.160256992279221,0,500,"eight-neighbours"
2.53341877769221,0.246774970338013,0.27394330767449,0.0274628776162014,500,"eight-neighbours"
2.33787563382255,0.504581677023275,1,0.678404167516946,500,"eight-neighbours"
2.34974812478312,0.0545130307412536,0.0834522878897115,0.00626059289522498,500,"eight-neighbours"
2.28891906145017,0.362943981466834,0.660151470540195,0,500,"four-neighbours"
2.35331182271053,0.277762550509131,0.525064473600709,0,500,"four-neighbours"
2.46998769799547,0.516045412962113,1,0,500,"four-neighbours"
2.41340980080197,0.477065045009271,1,0,500,"four-neighbours"
2.29656967493916,0.339279724698272,0.690614156628963,0,500,"four-neighbours"
2.43423720785395,0.473179693840674,1,0,500,"four-neighbours"
2.24645403000082,0.408322136611666,0.861688209698764,0,500,"four-neighbours"
2.12469212776038,0.414001393688389,0.734761453916342,0,500,"four-neighbours"
2.34247434852106,0.221648345921734,0.529834925910509,0,500,"four-neighbours"
2.31908882706954,0.229399000601298,0.490374176871968,0,500,"four-neighbours"
2.36482820657697,0.400776389519851,1,0,500,"no-neighbours"
2.34089011204169,0.375083156829162,1,0,500,"no-neighbours"
2.35993123978507,0.398759745594426,1,0,500,"no-neighbours"
2.345978215678,0.39111801983355,1,0,500,"no-neighbours"
2.38581141147534,0.413777230913322,1,0,500,"no-neighbours"
2.36695828617815,0.401043482353331,1,0,500,"no-neighbours"
2.3847129464334,0.413324107238963,1,0,500,"no-neighbours"
2.42775081503549,0.423312874978303,1,0,500,"no-neighbours"
2.38449877306893,0.409730152203598,1,0,500,"no-neighbours"
2.35564568815651,0.405527683911839,1,0,500,"no-neighbours"
2.78729495608778,0.442306687975686,0.191991799432057,0,5000,"eight-neighbours"
3.36203385212324,0.424674151788191,0.194431471344471,0,5000,"eight-neighbours"
3.46959811656683,0.488852697208749,0.201755973500347,0,5000,"eight-neighbours"
3.37403301679959,0.420943221403506,0.196512370724464,0,5000,"eight-neighbours"
3.75986760325513,0.401559113092172,0.193531386229888,0,5000,"eight-neighbours"
2.78275608272252,0.419671516314655,0.187567599451255,0,5000,"eight-neighbours"
3.47992511972166,0.380885143772948,0.198173928915791,0,5000,"eight-neighbours"
3.56140457005078,0.370432818241202,0.197583205894925,0,5000,"eight-neighbours"
3.33497787848651,0.393737997652782,0.189816461685649,0,5000,"eight-neighbours"
3.41235636927064,0.465406943479113,0.199338753668296,0,5000,"eight-neighbours"
2.67611330346874,0.345911803282698,0.182991526629947,0,5000,"four-neighbours"
2.75324099953788,0.364003968463146,0.188973857204758,0,5000,"four-neighbours"
2.73440059582245,0.368948078124408,0.188625429643187,0,5000,"four-neighbours"
2.74300896308331,0.39324454047032,0.1886892512041,0,5000,"four-neighbours"
2.65979415584531,0.33997605449922,0.183774956191972,0,5000,"four-neighbours"
2.71249556718359,0.360442760079029,0.186691156236746,0,5000,"four-neighbours"
2.68004985721277,0.346791907156801,0.187117968600651,0,5000,"four-neighbours"
2.67462808080322,0.352533669306307,0.182761863153533,0,5000,"four-neighbours"
2.70314545164537,0.389567969908868,0.186376017491412,0,5000,"four-neighbours"
2.6503265509129,0.326888160227818,0.183174355444127,0,5000,"four-neighbours"
1,0,1,0,5000,"no-neighbours"
1,0,1,0,5000,"no-neighbours"
1,0,1,0,5000,"no-neighbours"
1,0,1,0,5000,"no-neighbours"
1,0,1,0,5000,"no-neighbours"
1,0,1,0,5000,"no-neighbours"
1,0,1,0,5000,"no-neighbours"
1,0,1,0,5000,"no-neighbours"
1,0,1,0,5000,"no-neighbours"
1,0,1,0,5000,"no-neighbours"
